epoch,acc,loss,val_acc,val_loss
36,0.94266057,0.5349145273276426,0.9495413,0.47065871953964233
37,0.94266057,0.5034961055178161,0.94495416,0.45774706825613976
38,0.9369266,0.5199059375108929,0.88073397,0.6430324614048004
39,0.94266057,0.5205323514314967,0.9495413,0.47289232164621353
40,0.95068806,0.49080382205477546,0.96330273,0.45265665650367737
41,0.934633,0.5292508227562686,0.82568806,1.0573375970125198
42,0.9036697,0.6095330939380401,0.9678899,0.4499751105904579
43,0.93233943,0.534024063053481,0.9495413,0.4758630394935608
44,0.94266057,0.5130486368039332,0.96330273,0.49276742339134216
45,0.95412844,0.4783319489124718,0.9678899,0.41578477729450575
46,0.95642203,0.4584179722934688,0.95412844,0.4699590615928173
47,0.9587156,0.4444086491514783,0.94495416,0.4687393419444561
48,0.96100914,0.4472341406236001,0.9357798,0.520546693354845
49,0.934633,0.533430438249483,0.9036697,0.6265059933066368
50,0.9472477,0.4678076215840261,0.8761468,0.6550094336271286
51,0.95298165,0.46020392499385626,0.8853211,0.5550970882177353
52,0.93119264,0.5172226282708142,0.88073397,0.7167243584990501
53,0.96100914,0.4268749873025702,0.9266055,0.49201538413763046
54,0.9575688,0.443379659444914,0.8944954,0.5832122340798378
55,0.94266057,0.4614514264218304,0.89908254,0.6828046515583992
56,0.95068806,0.44801896195346064,0.9357798,0.5521443374454975
57,0.95068806,0.4592695624456493,0.9770642,0.3867798335850239
58,0.9495413,0.43531223994876267,0.9678899,0.4149009995162487
59,0.9575688,0.4308142890350534,0.95412844,0.45438409596681595
60,0.96215594,0.4210237866147942,0.9357798,0.48934468626976013
61,0.94495416,0.4487454874799886,0.8944954,0.6101627871394157
62,0.95412844,0.4474330913583073,0.94495416,0.4601682648062706
63,0.95642203,0.4132891324681973,0.9678899,0.3993537463247776
64,0.9575688,0.4271531755771112,0.94495416,0.45410429686307907
65,0.9392202,0.4625662469535793,0.940367,0.5059571601450443
66,0.9415138,0.46534772914484007,0.9082569,0.5459534004330635
67,0.95068806,0.4276126509686129,0.9266055,0.4663703069090843
68,0.95412844,0.42118118252229253,0.93119264,0.4792819768190384
69,0.9587156,0.3984521293858869,0.9724771,0.3749282658100128
70,0.9598624,0.3989928720194265,0.96330273,0.39591269567608833
71,0.9472477,0.4332846161148964,0.9587156,0.39815444512800735
72,0.96330273,0.39965899315995906,0.96330273,0.406083632260561
73,0.9575688,0.4065581099429262,0.96330273,0.36179518699645996
74,0.95527524,0.3996222109422771,0.9678899,0.3733489215373993
75,0.96215594,0.3882075120276267,0.9357798,0.43747392296791077
76,0.95068806,0.4133417926250248,0.9587156,0.4109841026365757
77,0.96100914,0.38775751582526286,0.9495413,0.444585382938385
78,0.9655963,0.37168419716555046,0.9174312,0.4538803808391094
79,0.9655963,0.3804903899857757,0.940367,0.39514071494340897
80,0.96330273,0.3652208790593191,0.96330273,0.37163881585001945
81,0.95642203,0.3692610494860815,0.9495413,0.3639027588069439
82,0.92431194,0.5032836057997625,0.88990825,0.6807950213551521
83,0.9472477,0.4022362727090853,0.88073397,0.5139063708484173
84,0.89334863,0.5478037169220251,0.8394495,0.8508813679218292
85,0.92431194,0.4698925671774313,0.9357798,0.4563618637621403
86,0.9644495,0.3790120498849711,0.88990825,0.613454282283783
87,0.9598624,0.3931250814177574,0.96330273,0.3854912258684635
88,0.95642203,0.3808552189431059,0.9770642,0.33640678599476814
89,0.96330273,0.3761941741365905,0.9587156,0.344668697565794
90,0.97477067,0.33772997845203506,0.9587156,0.3540874011814594
91,0.95642203,0.388724664072378,0.9174312,0.5582147799432278
92,0.96100914,0.36080348915463195,0.9266055,0.47475140914320946
93,0.9736239,0.3425098704088719,0.9678899,0.3573853634297848
94,0.96100914,0.3515377636622945,0.9678899,0.3646869957447052
95,0.97477067,0.33321048866171354,0.9724771,0.3495390936732292
96,0.96330273,0.3630570199238051,0.9724771,0.33852706477046013
97,0.9667431,0.36118201132214395,0.9724771,0.30179501324892044
98,0.95527524,0.3425191189717809,0.9770642,0.31113604083657265
99,0.9644495,0.3585561576102852,0.9495413,0.3421430326998234
100,0.9587156,0.3418756262698305,0.940367,0.37181955575942993
101,0.9701835,0.3198000674537562,0.95412844,0.34748857095837593
102,0.9587156,0.3446031878574179,0.78899086,1.097659632563591
103,0.92201835,0.4844847552546667,0.8715596,0.7644999250769615
104,0.9334862,0.4146937818155376,0.89908254,0.557040698826313
105,0.9587156,0.3636217422168189,0.95412844,0.3378852866590023
106,0.9724771,0.32477386746931514,0.9495413,0.3399101570248604
107,0.9598624,0.35181255433537545,0.940367,0.3368338569998741
108,0.95527524,0.3610596325966196,0.93119264,0.44875965639948845
109,0.9036697,0.5066802747752688,0.09174312,12.873658299446106
110,0.9415138,0.40951763189167056,0.83027524,0.8818360380828381
111,0.9644495,0.3447978707081681,0.9266055,0.4518103860318661
112,0.9644495,0.32918311047171234,0.9174312,0.42459023371338844
113,0.96215594,0.34633027598125127,0.940367,0.3509849850088358
114,0.9667431,0.3309479958010376,0.9174312,0.5201949328184128
115,0.9587156,0.35933398523735344,0.9495413,0.3552261646836996
116,0.9575688,0.33950278648269283,0.92201835,0.4001895934343338
117,0.9736239,0.3140432712271673,0.9724771,0.2955633942037821
118,0.9667431,0.3101680262373128,0.96330273,0.34677955880761147
119,0.96215594,0.32838786147329785,0.9357798,0.3349663373082876
120,0.96215594,0.33021306267025274,0.9770642,0.28603055886924267
121,0.96100914,0.34202273935079575,0.96330273,0.30114068649709225
122,0.9598624,0.3299472529543649,0.9678899,0.29317047260701656
123,0.9678899,0.292172474393604,0.9587156,0.34632154554128647
124,0.9701835,0.3271166011007554,0.9587156,0.30738236755132675
125,0.9644495,0.30912025963221124,0.92201835,0.46875593066215515
126,0.95527524,0.31488198055586686,0.9678899,0.34745145589113235
127,0.9667431,0.3164477876020134,0.92201835,0.5228150803595781
128,0.9644495,0.32376995675880976,0.96330273,0.33967991918325424
129,0.9678899,0.3043254777242284,0.9678899,0.2739744335412979
130,0.9713303,0.2955561736171399,0.9495413,0.33707254379987717
131,0.96100914,0.3119591419849921,0.89908254,0.5922804661095142
132,0.94266057,0.3894628846864088,0.9266055,0.4182024405761199
133,0.9655963,0.32229620348149485,0.9587156,0.3015550207346678
134,0.9644495,0.3130338593223773,0.9724771,0.30311214327812197
135,0.95642203,0.3224579220928183,0.91284406,0.50281697884202
136,0.9701835,0.29358210790594785,0.96330273,0.3015575632452965
137,0.95298165,0.308419170592903,0.9724771,0.2812837492674589
138,0.96100914,0.29939647490551713,0.9495413,0.31921706162393093
139,0.9701835,0.28710361522272093,0.92201835,0.39342133328318596
140,0.97477067,0.28178888566176824,0.96330273,0.3032561242580414
141,0.9678899,0.3011818474175733,0.9724771,0.2823387999087572
142,0.9587156,0.30582600736289944,0.96330273,0.3141306061297655
143,0.9288991,0.4587323576075221,0.4678899,2.991425171494484
144,0.9483945,0.3434890387665241,0.8761468,0.7443636655807495
145,0.9678899,0.3007959946990013,0.940367,0.356208436191082
146,0.9690367,0.2948968849324305,0.9357798,0.38897887617349625
147,0.96100914,0.3074922789947702,0.9678899,0.3418466094881296
148,0.96100914,0.3014832831440716,0.95412844,0.3959425389766693
149,0.9678899,0.29499315791720643,0.9587156,0.27497654035687447
150,0.9701835,0.2763166842520784,0.95412844,0.33527486585080624
151,0.96215594,0.3034100481949815,0.9678899,0.26507273502647877
152,0.9690367,0.2758239016893807,0.95412844,0.3058673180639744
153,0.9655963,0.2864763472878605,0.9587156,0.27558294869959354
154,0.94266057,0.3605519653460301,0.9587156,0.31359674222767353
155,0.9380734,0.372246599047009,0.92201835,0.4343900494277477
156,0.96100914,0.3211579871013624,0.9678899,0.30663094110786915
157,0.9724771,0.28591877379275243,0.92201835,0.37912643142044544
158,0.96100914,0.2960081944635155,0.9357798,0.3744382932782173
159,0.95068806,0.32067908579056414,0.9266055,0.472256887704134
160,0.95183486,0.3224520455669919,0.940367,0.3611283730715513
161,0.9701835,0.2791636576619717,0.9678899,0.295862652361393
162,0.9793578,0.25292900676300767,0.96330273,0.2972359098494053
163,0.9667431,0.3025907121530367,0.9587156,0.28050167486071587
164,0.95642203,0.3131101562069097,0.9587156,0.40539225190877914
165,0.95068806,0.311169397188436,0.88073397,0.6399219818413258
166,0.95183486,0.33065346826653963,0.94495416,0.3392329402267933
167,0.9770642,0.27830877380633573,0.9495413,0.31845514103770256
168,0.9667431,0.30076107615177783,0.9174312,0.38425619900226593
169,0.95183486,0.3506117370150505,0.9724771,0.26900019496679306
170,0.95298165,0.32741929078047427,0.9082569,0.4434666857123375
171,0.95642203,0.30356501664863816,0.9495413,0.39291705191135406
172,0.9598624,0.2952211936679455,0.95412844,0.3308987859636545
173,0.96215594,0.2975919931580167,0.940367,0.3265589717775583
174,0.94495416,0.30651817983443586,0.9587156,0.34179912507534027
175,0.9667431,0.2928755579328318,0.95412844,0.36240224353969097
176,0.96330273,0.28210433408481267,0.96330273,0.3342441264539957
177,0.9713303,0.2580755545732078,0.9724771,0.32019839249551296
178,0.978211,0.2689760126378558,0.9082569,0.42491019517183304
179,0.9461009,0.3375066528353122,0.60091746,1.3372593969106674
180,0.95642203,0.32212725637155937,0.86238533,0.5978439450263977
181,0.96330273,0.30953673266489573,0.8853211,0.43228412233293056
182,0.9587156,0.2969920331048309,0.92201835,0.372632609680295
183,0.9678899,0.2814950856183647,0.9770642,0.2677090410143137
184,0.95412844,0.31609981582252256,0.91284406,0.40369451977312565
185,0.9667431,0.29626580307243067,0.96330273,0.2865953892469406
186,0.94380736,0.3780209757045868,0.89908254,0.5539299435913563
187,0.95068806,0.3277422284040976,0.9036697,0.4227164387702942
188,0.9587156,0.3178364622210144,0.95412844,0.29763722978532314
189,0.9667431,0.27695452415068217,0.96330273,0.288118164986372
190,0.9713303,0.2707536612218673,0.95412844,0.2749590612947941
191,0.97591746,0.2545576293123971,0.94495416,0.3254881091415882
192,0.97591746,0.2668502153059758,0.95412844,0.33504345268011093
193,0.9644495,0.2837992795837035,0.9495413,0.313002472743392
194,0.9667431,0.2740064863491496,0.9495413,0.29547655396163464
195,0.9690367,0.25812292440768775,0.9495413,0.3153905402868986
196,0.98279816,0.23173729863462098,0.92201835,0.3773405607789755
197,0.9736239,0.24220885657662644,0.9495413,0.30353444069623947
198,0.97477067,0.25999475414053014,0.95412844,0.28864030025222087
199,0.9461009,0.3423997439239003,0.88073397,0.5579487271606922
